TransactionID,Date,BranchID,ProductID,Quantity,Revenue,CustomerType
T00519,2016-08-16,B005,P022,1,11.99,Non-Member
T00520,2016-01-23,B004,P015,2,51.98,Non-Member
T00521,2016-01-29,B002,P017,3,59.97,Non-Member
T00522,2016-10-21,B003,P019,5,74.95,Online
T00523,2016-05-01,B003,P029,2,37.98,Non-Member
T00524,2016-07-30,B003,P009,1,20.99,Non-Member
T00525,2016-11-16,B006,P014,5,124.94999999999999,Online
T00526,2016-01-25,B003,P021,4,55.96,Online
T00527,2016-12-22,B004,P014,2,49.98,Online
T00528,2016-07-11,B002,P025,5,399.95,Online
T00529,2016-05-03,B002,P010,2,43.98,Online
T00530,2016-01-30,B005,P014,4,99.96,Non-Member
T00531,2016-07-17,B002,P009,2,41.98,Online
T00532,2016-11-27,B001,P030,4,100.0,Online
T00533,2016-02-17,B005,P024,2,27.98,Member
T00534,2016-05-17,B004,P022,5,59.95,Member
T00535,2016-02-07,B002,P026,5,79.95,Non-Member
T00536,2016-09-02,B002,P028,3,26.97,Online
T00537,2016-01-08,B002,P030,2,50.0,Member
T00538,2016-09-02,B002,P023,5,74.95,Non-Member
T00539,2016-07-22,B002,P018,3,269.96999999999997,
T00540,2016-07-13,B004,P018,3,269.96999999999997,Online
T00541,2016-05-13,B003,P017,4,79.96,Online
T00542,2016-02-20,B006,P016,3,62.97,Non-Member
T00543,2016-07-08,B003,P014,1,24.99,Non-Member
T00544,2016-03-15,B001,P009,5,104.94999999999999,Online
T00545,2016-05-31,B002,P007,3,68.97,Non-Member
T00546,2016-07-13,B005,P027,2,25.98,Online
T00547,2016-10-08,B006,P022,3,35.97,Online
T00548,2016-09-07,B006,P021,4,55.96,Online
T00549,2016-03-27,B006,P026,3,47.97,
T00550,2016-03-12,B006,P018,4,359.96,Non-Member
T00551,2016-10-04,B006,P002,5,124.94999999999999,Member
T00552,2016-02-08,B006,P002,1,24.99,Online
T00553,2016-03-11,B006,P008,1,17.99,Non-Member
T00554,2016-01-05,B002,P017,4,79.96,Online
T00555,2016-01-31,B005,P021,5,,Online
T00556,2016-12-03,B004,P001,1,18.99,Online
T00557,2016-01-07,B001,P017,3,59.97,Online
T00558,2016-01-09,B005,P027,4,51.96,Non-Member
T00559,2016-02-24,B001,P017,2,39.98,Non-Member
T00560,2016-04-08,B005,P017,3,59.97,
T00561,2016-05-16,B004,P003,3,59.97,Online
T00562,2016-08-23,B005,P008,2,35.98,Online
T00563,2016-12-16,B001,P021,1,13.99,Member
T00564,2016-07-26,B004,P013,5,94.94999999999999,Online
T00565,2016-01-29,B006,P001,2,37.98,Member
T00566,2016-09-12,B004,P021,3,41.97,Member
T00567,2016-09-27,B001,P008,2,35.98,
T00568,2016-05-18,B001,P030,1,25.0,Online
T00569,2016-10-05,B005,P022,1,11.99,Non-Member
T00570,2016-06-10,B001,P007,5,114.94999999999999,Non-Member
T00571,2016-12-30,B004,P030,1,25.0,Online
T00572,2016-03-24,B005,P008,5,,Online
T00573,2016-12-12,B005,P011,4,95.96,Non-Member
T00574,2016-12-18,B006,P003,5,99.94999999999999,Online
T00575,2016-01-28,B001,P014,2,49.98,Member
T00576,2016-06-23,B005,P025,5,399.95,Online
T00577,2016-06-16,B001,P021,3,41.97,Online
T00578,2016-09-08,B002,P012,5,99.94999999999999,Online
T00579,2016-08-09,B002,P022,5,59.95,Online
T00580,2016-02-13,B005,P010,2,43.98,Member
T00581,2016-02-12,B003,P005,4,107.96,Non-Member
T00582,2016-07-18,B003,P012,1,19.99,Member
T00583,2016-01-03,B003,P015,3,77.97,Online
T00584,2016-02-22,B002,P003,2,39.98,Online
T00585,2016-08-17,B005,P018,5,449.95,Online
T00586,2016-02-22,B001,P003,3,59.97,Member
T00587,2016-11-01,B005,P026,3,47.97,Online
T00588,2016-01-07,B003,P014,4,99.96,Member
T00589,2016-10-13,B002,P019,5,74.95,Non-Member
T00590,2016-12-16,B004,P006,2,33.98,Online
T00591,2016-06-03,B003,P016,2,41.98,Member
T00592,2016-03-26,B004,P009,4,83.96,Online
T00593,2016-09-04,B001,P012,3,59.97,Non-Member
T00594,2016-11-16,B004,P020,5,64.95,Non-Member
T00595,2016-08-22,B001,P005,3,80.97,Member
T00596,2016-07-21,B003,P027,5,64.95,Online
T00597,2016-06-17,B004,P011,4,95.96,Non-Member
T00598,2016-06-02,B003,P020,2,25.98,Online
T00599,2016-06-09,B002,P013,3,56.97,Online
T00600,2016-12-21,B006,P016,5,104.94999999999999,Non-Member
T00601,2016-06-15,B004,P009,4,83.96,Online
T00602,2016-02-28,B005,P007,5,114.94999999999999,Non-Member
T00603,2016-12-15,B005,P001,4,75.96,Non-Member
T00604,2016-08-12,B003,P027,1,12.99,
T00605,2016-12-10,B004,P005,3,80.97,Non-Member
T00606,2016-05-09,B006,P005,4,107.96,Online
T00607,2016-02-07,B004,P020,4,51.96,Online
T00608,2016-09-30,B005,P030,4,100.0,Member
T00609,2016-07-03,B006,P029,5,94.94999999999999,Member
T00610,2016-02-25,B002,P022,3,35.97,
T00611,2016-11-27,B005,P002,5,124.94999999999999,
T00612,2016-06-18,B004,P004,1,21.99,Member
T00613,2016-05-12,B002,P017,5,99.94999999999999,Non-Member
T00614,2016-08-16,B003,P013,4,75.96,Non-Member
T00615,2016-06-25,B001,P016,1,20.99,Online
T00616,2016-07-31,B001,P004,2,,Online
T00617,2016-06-08,B003,P015,2,51.98,Online
T00618,2016-06-27,B004,P004,4,87.96,Online
T00619,2016-06-12,B001,P010,1,21.99,
T00620,2016-01-12,B003,P021,1,13.99,Non-Member
T00621,2016-05-04,B005,P006,5,84.94999999999999,Non-Member
T00622,2016-06-18,B005,P014,4,99.96,Non-Member
T00623,2016-07-26,B006,P006,2,33.98,Online
T00624,2016-07-21,B001,P024,5,69.95,Non-Member
T00625,2016-08-18,B005,P014,4,,Member
T00626,2016-12-26,B002,P007,3,68.97,
T00627,2016-10-22,B001,P026,5,79.95,Non-Member
T00628,2016-07-06,B003,P007,4,91.96,Member
T00629,2016-05-14,B006,P028,4,35.96,Online
T00630,2016-11-01,B004,P020,4,51.96,Member
T00631,2016-06-27,B003,P028,4,35.96,Non-Member
T00632,2016-12-10,B006,P026,3,47.97,Member
T00633,2016-12-10,B002,P011,1,23.99,Non-Member
T00634,2016-06-05,B001,P006,3,50.97,Non-Member
T00635,2016-09-18,B004,P014,5,124.94999999999999,Non-Member
T00636,2016-10-21,B004,P014,2,49.98,Online
T00637,2016-11-21,B005,P023,2,29.98,Non-Member
T00638,2016-09-07,B003,P005,2,53.98,Online
T00639,2016-08-18,B005,P002,3,74.97,Member
T00640,2016-09-05,B002,P007,4,91.96,Online
T00641,2016-07-28,B006,P016,4,83.96,Online
T00642,2016-09-07,B002,P003,5,99.94999999999999,Member
T00643,2016-04-22,B003,P002,3,74.97,Non-Member
T00644,2016-10-02,B003,P006,4,67.96,Online
T00645,2016-10-08,B005,P004,5,109.94999999999999,Member
T00646,2016-05-17,B005,P027,3,38.97,Member
T00647,2016-08-13,B005,P007,4,91.96,Member
T00648,2016-11-30,B002,P010,1,21.99,Online
T00649,2016-05-14,B003,P028,1,8.99,Online
T00650,2016-03-01,B002,P007,5,114.94999999999999,Online
T00651,2016-12-29,B005,P021,4,55.96,Non-Member
T00652,2016-11-11,B002,P026,2,31.98,Non-Member
T00653,2016-01-31,B005,P012,5,99.94999999999999,Online
T00654,2016-11-01,B005,P006,3,50.97,Online
T00655,2016-05-28,B005,P009,5,104.94999999999999,Member
T00656,2016-03-10,B004,P030,1,,Online
T00657,2016-12-01,B002,P023,2,29.98,Non-Member
T00658,2016-03-15,B006,P011,2,47.98,
T00659,2016-09-07,B002,P019,3,44.97,Online
T00660,2016-07-11,B004,P003,1,19.99,Online
T00661,2016-09-20,B006,P009,3,62.97,Online
T00662,2016-09-06,B003,P019,1,14.99,Member
T00663,2016-08-22,B006,P022,3,35.97,Member
T00664,2016-09-30,B004,P007,4,91.96,Non-Member
T00665,2016-09-10,B003,P011,3,71.97,Online
T00666,2016-10-07,B005,P005,5,134.95,Online
T00667,2016-06-24,B006,P025,1,79.99,Member
T00668,2016-02-20,B006,P026,4,63.96,
T00669,2016-03-04,B002,P015,4,103.96,Member
T00670,2016-08-07,B002,P023,2,29.98,Online
T00671,2016-03-22,B003,P003,3,59.97,Online
T00672,2016-02-12,B003,P022,2,23.98,Member
T00673,2016-07-21,B006,P010,2,43.98,Online
T00674,2016-12-01,B001,P023,1,14.99,Member
T00675,2016-04-19,B004,P003,2,39.98,Non-Member
T00676,2016-09-22,B006,P015,1,25.99,Member
T00677,2016-12-22,B003,P027,1,12.99,
T00678,2016-12-21,B002,P016,1,20.99,
T00679,2016-07-15,B001,P024,1,13.99,Member
T00680,2016-06-09,B003,P029,3,56.97,Non-Member
T00681,2016-07-14,B002,P021,2,27.98,Member
T00682,2016-09-28,B005,P001,5,94.94999999999999,Non-Member
T00683,2016-08-13,B003,P024,2,27.98,
T00684,2016-07-29,B005,P022,4,47.96,Non-Member
T00685,2016-02-14,B001,P005,1,26.99,Online
T00686,2016-06-28,B004,P011,2,47.98,Non-Member
T00687,2016-05-21,B006,P003,2,39.98,Online
T00688,2016-12-19,B001,P028,3,26.97,Non-Member
T00689,2016-09-22,B005,P017,2,39.98,Online
T00690,2016-05-31,B006,P002,2,49.98,Online
T00691,2016-07-16,B001,P008,4,71.96,Member
T00692,2016-09-27,B001,P012,3,59.97,
T00693,2016-07-17,B005,P014,3,74.97,Non-Member
T00694,2016-08-29,B001,P001,5,94.94999999999999,Member
T00695,2016-01-08,B003,P007,1,22.99,Member
T00696,2016-07-22,B005,P010,5,109.94999999999999,Online
T00697,2016-08-04,B006,P013,1,18.99,Non-Member
T00698,2016-05-22,B001,P010,1,21.99,Non-Member
T00699,2016-03-20,B005,P011,4,95.96,Member
T00700,2016-06-07,B006,P014,2,,
T00701,2016-05-05,B001,P030,4,100.0,Member
T00702,2016-08-20,B005,P020,1,12.99,Online
T00703,2016-12-07,B006,P022,2,23.98,Member
T00704,2016-01-07,B006,P005,1,26.99,Non-Member
T00705,2016-09-11,B003,P017,5,99.94999999999999,Online
T00706,2016-03-26,B003,P005,3,80.97,Member
T00707,2016-01-16,B003,P026,4,63.96,Online
T00708,2016-09-25,B001,P009,5,104.94999999999999,Member
T00709,2016-09-11,B004,P017,3,59.97,Member
T00710,2016-09-12,B005,P006,3,50.97,Non-Member
T00711,2016-05-10,B001,P029,5,94.94999999999999,
T00712,2016-04-26,B006,P017,1,19.99,Member
T00713,2016-01-07,B002,P002,4,99.96,Online
T00714,2016-07-15,B002,P006,1,16.99,Online
T00715,2016-04-24,B003,P008,4,71.96,Online
T00716,2016-05-18,B001,P019,3,44.97,Member
T00717,2016-09-14,B006,P029,1,18.99,Non-Member
T00718,2016-04-24,B005,P002,4,99.96,Member
T00719,2016-08-26,B003,P025,3,239.96999999999997,Online
T00720,2016-02-14,B005,P015,1,25.99,Online
T00721,2016-04-12,B003,P019,3,44.97,Non-Member
T00722,2016-08-25,B003,P019,4,59.96,Non-Member
T00723,2016-10-06,B002,P005,1,26.99,Online
T00724,2016-01-13,B002,P018,3,269.96999999999997,Member
T00725,2016-06-20,B001,P025,4,319.96,
T00726,2016-02-23,B002,P017,2,39.98,Online
T00727,2016-09-08,B001,P005,3,80.97,Member
T00728,2016-01-23,B002,P029,5,94.94999999999999,Online
T00729,2016-12-24,B003,P015,1,25.99,Member
T00730,2016-09-15,B002,P021,4,55.96,Member
T00731,2016-10-30,B005,P002,4,99.96,Non-Member
T00732,2016-05-01,B003,P009,3,62.97,Online
T00733,2016-12-24,B006,P011,3,71.97,Online
T00734,2016-05-19,B002,P003,2,39.98,Non-Member
T00735,2016-10-26,B001,P005,1,26.99,Non-Member
T00736,2016-08-18,B004,P011,4,95.96,Member
T00737,2016-10-01,B003,P025,2,159.98,Online
T00738,2016-06-06,B004,P009,1,20.99,Member
T00739,2016-03-21,B006,P010,5,109.94999999999999,Member
T00740,2016-04-20,B003,P005,1,26.99,Non-Member
T00741,2016-07-01,B004,P017,1,,Online
T00742,2016-05-13,B002,P001,4,75.96,Online
T00743,2016-10-11,B006,P018,2,179.98,Member
T00744,2016-08-24,B001,P026,2,31.98,Member
T00745,2016-01-07,B001,P027,2,25.98,Non-Member
T00746,2016-04-11,B004,P012,1,19.99,Online
T00747,2016-02-08,B001,P003,2,39.98,Online
T00748,2016-03-06,B001,P029,3,56.97,Member
T00749,2016-01-22,B004,P002,2,49.98,Online
T00750,2016-07-21,B004,P001,4,75.96,Online
T00751,2016-03-29,B003,P007,2,45.98,Online
T00752,2016-05-23,B004,P029,2,37.98,Member
T00753,2016-11-10,B005,P020,2,25.98,Online
T00754,2016-09-12,B004,P029,5,94.94999999999999,Online
T00755,2016-02-01,B001,P009,4,83.96,Non-Member
T00756,2016-08-02,B002,P021,5,69.95,Non-Member
T00757,2016-11-18,B005,P026,1,15.99,Online
T00758,2016-12-31,B003,P016,5,104.94999999999999,Online
T00759,2016-06-25,B005,P017,3,59.97,Online
T00760,2016-05-18,B002,P001,3,,Non-Member
T00761,2016-01-16,B003,P002,4,99.96,Online
T00762,2016-10-26,B002,P006,1,16.99,Non-Member
T00763,2016-12-02,B002,P009,5,,Member
T00764,2016-04-22,B005,P028,4,35.96,
T00765,2016-03-29,B002,P008,5,89.94999999999999,Online
T00766,2016-12-23,B003,P030,5,125.0,Member
T00767,2016-12-26,B006,P012,5,99.94999999999999,Non-Member
T00768,2016-10-15,B002,P027,4,51.96,Online
T00769,2016-03-30,B004,P002,1,24.99,
T00770,2016-04-29,B005,P008,1,17.99,Online
T00771,2016-01-01,B003,P030,5,125.0,Non-Member
T00772,2016-03-07,B003,P023,2,29.98,Online
T00773,2016-01-31,B001,P005,5,134.95,Non-Member
T00774,2016-02-26,B005,P028,3,26.97,Member
T00775,2016-07-10,B006,P022,4,47.96,Member
T00776,2016-06-21,B003,P011,2,47.98,Non-Member
T00777,2016-08-11,B006,P016,3,62.97,Non-Member
T00778,2016-12-28,B005,P023,5,74.95,Online
T00779,2016-04-24,B006,P019,2,29.98,Online
T00780,2016-06-06,B006,P023,3,44.97,Non-Member
T00781,2016-03-31,B006,P001,5,94.94999999999999,Online
T00782,2016-10-17,B001,P006,5,84.94999999999999,Online
T00783,2016-11-09,B002,P021,5,69.95,Member
T00784,2016-09-11,B002,P011,1,23.99,Non-Member
T00785,2016-06-26,B003,P006,1,16.99,Online
T00786,2016-08-16,B001,P009,2,41.98,Non-Member
T00787,2016-12-20,B001,P012,3,59.97,Member
T00788,2016-01-01,B001,P013,4,75.96,Online
T00789,2016-03-26,B004,P016,4,83.96,Online
T00790,2016-10-06,B004,P004,4,87.96,Non-Member
T00791,2016-03-24,B004,P003,1,19.99,Online
T00792,2016-01-11,B003,P009,1,20.99,Member
T00793,2016-06-24,B002,P029,4,75.96,Non-Member
T00794,2016-02-08,B005,P029,1,18.99,Online
T00795,2016-10-31,B005,P029,4,75.96,Member
T00796,2016-08-08,B006,P006,5,84.94999999999999,Online
T00797,2016-03-21,B001,P004,3,65.97,Non-Member
T00798,2016-04-07,B004,P023,5,74.95,Online
T00799,2016-12-04,B003,P010,2,43.98,
T00800,2016-01-26,B004,P019,5,74.95,
T00801,2016-03-19,B001,P012,1,19.99,Online
T00802,2016-02-14,B003,P027,5,64.95,
T00803,2016-04-12,B001,P001,2,37.98,Non-Member
T00804,2016-11-22,B003,P003,4,79.96,Member
T00805,2016-06-06,B004,P016,4,83.96,Online
T00806,2016-02-16,B006,P018,4,359.96,Non-Member
T00807,2016-07-08,B004,P012,2,39.98,Online
T00808,2016-01-23,B003,P015,4,103.96,Online
T00809,2016-04-25,B003,P019,1,14.99,Non-Member
T00810,2016-12-22,B006,P004,1,21.99,Online
T00811,2016-10-04,B004,P025,5,399.95,Non-Member
T00812,2016-10-10,B001,P027,4,51.96,Online
T00813,2016-10-01,B006,P028,4,35.96,Non-Member
T00814,2016-08-31,B003,P003,4,79.96,Member
T00815,2016-09-14,B005,P029,5,94.94999999999999,Non-Member
T00816,2016-03-02,B004,P006,2,33.98,Non-Member
T00817,2016-04-08,B002,P002,4,99.96,
T00818,2017-12-16,B004,P007,2,45.98,
T00819,2017-06-13,B006,P030,1,25.0,
T00820,2017-07-18,B005,P013,5,94.94999999999999,Online
T00821,2017-05-22,B005,P015,1,25.99,Online
T00822,2017-02-27,B004,P005,2,53.98,
T00823,2017-02-24,B005,P025,1,79.99,Online
T00824,2017-10-02,B003,P029,4,75.96,Online
T00825,2017-07-16,B006,P016,5,104.94999999999999,Online
T00826,2017-01-20,B002,P009,4,83.96,Non-Member
T00827,2017-11-13,B005,P022,4,47.96,Member
T00828,2017-07-22,B003,P023,2,29.98,Member
T00829,2017-09-01,B003,P029,3,56.97,Member
T00830,2017-06-22,B007,P026,3,47.97,Online
T00831,2017-05-24,B007,P016,1,20.99,Non-Member
T00832,2017-03-10,B003,P024,4,55.96,Online
T00833,2017-05-18,B006,P014,5,124.94999999999999,Member
T00834,2017-04-07,B004,P007,4,91.96,Online
T00835,2017-09-22,B007,P012,1,19.99,Non-Member
T00836,2017-02-03,B003,P023,5,74.95,Online
T00837,2017-03-11,B007,P028,5,44.95,Member
T00838,2017-03-30,B002,P029,2,37.98,Member
T00839,2017-05-08,B001,P015,1,25.99,Online
T00840,2017-12-27,B002,P009,3,62.97,Online
T00841,2017-09-16,B004,P021,1,13.99,Member
T00842,2017-05-04,B003,P016,5,104.94999999999999,Online
T00843,2017-04-01,B007,P016,5,104.94999999999999,Online
T00844,2017-06-26,B002,P027,3,38.97,
T00845,2017-05-26,B001,P013,1,18.99,Non-Member
T00846,2017-10-20,B007,P007,2,45.98,Non-Member
T00847,2017-12-13,B002,P009,4,83.96,Member
T00848,2017-12-16,B001,P016,2,41.98,Non-Member
T00849,2017-11-04,B007,P001,2,37.98,Online
T00850,2017-11-08,B007,P010,3,65.97,
T00851,2017-07-12,B007,P012,4,79.96,Online
T00852,2017-04-22,B004,P010,5,109.94999999999999,Online
T00853,2017-10-27,B001,P001,5,94.94999999999999,Online
T00854,2017-10-15,B006,P020,5,64.95,Online
T00855,2017-06-02,B006,P004,4,87.96,Member
T00856,2017-06-22,B003,P021,3,41.97,Online
T00857,2017-05-14,B006,P023,3,44.97,Non-Member
T00858,2017-03-18,B005,P025,2,159.98,Member
T00859,2017-11-04,B004,P022,3,35.97,Non-Member
T00860,2017-01-14,B006,P016,3,62.97,Online
T00861,2017-08-03,B004,P013,1,18.99,Non-Member
T00862,2017-06-25,B006,P023,2,,Online
T00863,2017-12-10,B003,P017,3,59.97,Non-Member
T00864,2017-12-03,B005,P006,3,50.97,Member
T00865,2017-08-30,B002,P024,3,41.97,Non-Member
T00866,2017-12-15,B003,P021,1,13.99,Non-Member
T00867,2017-07-01,B002,P024,3,41.97,Online
T00868,2017-06-19,B003,P009,5,104.94999999999999,Online
T00869,2017-08-26,B007,P004,4,87.96,Member
T00870,2017-11-21,B005,P019,5,74.95,Member
T00871,2017-08-30,B002,P017,1,19.99,Online
T00872,2017-09-29,B003,P014,1,24.99,Non-Member
T00873,2017-03-12,B002,P011,4,95.96,
T00874,2017-03-15,B003,P028,2,,Member
T00875,2017-09-07,B003,P021,2,27.98,Online
T00876,2017-11-21,B001,P001,4,75.96,Online
T00877,2017-04-18,B007,P025,2,159.98,Non-Member
T00878,2017-09-08,B007,P025,1,79.99,Non-Member
T00879,2017-11-11,B004,P021,4,55.96,Online
T00880,2017-08-08,B004,P013,1,18.99,Member
T00881,2017-10-01,B002,P024,3,,Member
T00882,2017-06-14,B007,P027,5,64.95,Non-Member
T00883,2017-01-10,B006,P001,2,37.98,Non-Member
T00884,2017-12-22,B003,P010,2,43.98,Member
T00885,2017-07-16,B005,P019,3,44.97,Non-Member
T00886,2017-02-03,B007,P002,3,74.97,Online
T00887,2017-08-22,B006,P017,5,99.94999999999999,
T00888,2017-08-11,B006,P005,3,80.97,Online
T00889,2017-07-03,B007,P007,2,45.98,
T00890,2017-01-10,B002,P008,2,35.98,Non-Member
T00891,2017-01-12,B005,P017,2,39.98,Member
T00892,2017-07-07,B006,P021,1,13.99,Online
T00893,2017-11-24,B003,P025,5,399.95,Member
T00894,2017-11-01,B001,P022,1,11.99,Member
T00895,2017-01-25,B006,P004,4,87.96,
T00896,2017-07-14,B001,P018,3,269.96999999999997,Online
T00897,2017-12-26,B002,P007,1,22.99,
T00898,2017-08-04,B006,P004,5,109.94999999999999,Online
T00899,2017-11-15,B005,P023,2,29.98,Online
T00900,2017-02-23,B005,P024,5,69.95,
T00901,2017-05-25,B001,P026,1,15.99,Online
T00902,2017-04-12,B005,P007,3,68.97,Non-Member
T00903,2017-07-03,B006,P014,3,74.97,Non-Member
T00904,2017-01-21,B005,P016,2,41.98,Online
T00905,2017-06-19,B002,P001,1,18.99,Member
T00906,2017-02-26,B007,P019,4,59.96,Non-Member
T00907,2017-02-16,B007,P017,1,19.99,Member
T00908,2017-05-12,B006,P008,4,71.96,Online
T00909,2017-05-16,B004,P002,1,24.99,Non-Member
T00910,2017-01-21,B007,P010,3,65.97,Online
T00911,2017-08-07,B006,P004,1,21.99,Member
T00912,2017-01-05,B007,P005,2,53.98,
T00913,2017-07-03,B004,P020,3,38.97,Member
T00914,2017-07-10,B007,P011,2,47.98,Member
T00915,2017-07-25,B004,P015,3,77.97,Online
T00916,2017-12-20,B007,P016,4,83.96,Non-Member
T00917,2017-02-27,B002,P023,1,14.99,Non-Member
T00918,2017-02-23,B004,P030,5,125.0,Online
T00919,2017-10-19,B006,P015,2,51.98,Online
T00920,2017-07-03,B005,P001,2,37.98,Online
T00921,2017-09-07,B001,P029,4,75.96,Online
T00922,2017-01-24,B001,P009,3,62.97,Member
T00923,2017-12-27,B007,P022,5,59.95,Non-Member
T00924,2017-12-09,B007,P011,5,119.94999999999999,Member
T00925,2017-08-10,B006,P024,2,27.98,Online
T00926,2017-06-27,B006,P022,4,47.96,Non-Member
T00927,2017-10-13,B005,P002,1,24.99,
T00928,2017-09-16,B007,P016,4,83.96,Non-Member
T00929,2017-02-08,B007,P016,3,62.97,Non-Member
T00930,2017-06-19,B003,P002,5,124.94999999999999,Non-Member
T00931,2017-10-09,B006,P013,4,75.96,Non-Member
T00932,2017-02-10,B004,P015,5,129.95,Online
T00933,2017-02-15,B007,P016,4,83.96,Online
T00934,2017-03-02,B004,P024,1,13.99,Member
T00935,2017-07-26,B004,P002,5,124.94999999999999,Member
T00936,2017-02-16,B007,P020,5,64.95,Online
T00937,2017-09-18,B005,P007,4,91.96,Online
T00938,2017-07-06,B007,P002,2,49.98,
T00939,2017-06-19,B005,P025,5,399.95,Online
T00940,2017-12-03,B003,P023,4,59.96,Member
T00941,2017-02-19,B007,P022,2,23.98,Member
T00942,2017-06-24,B003,P027,3,38.97,Online
T00943,2017-12-26,B001,P002,2,49.98,Online
T00944,2017-03-13,B007,P023,4,59.96,Member
T00945,2017-05-11,B005,P007,2,45.98,
T00946,2017-07-21,B002,P015,2,51.98,Online
T00947,2017-02-25,B007,P014,1,24.99,Member
T00948,2017-08-19,B004,P022,5,59.95,Non-Member
T00949,2017-09-13,B001,P017,1,19.99,Online
T00950,2017-10-27,B004,P030,5,125.0,Non-Member
T00951,2017-12-21,B005,P006,2,33.98,Member
T00952,2017-07-18,B006,P020,5,64.95,Online
T00953,2017-09-16,B004,P014,5,,Non-Member
T00954,2017-05-21,B004,P011,3,,Online
T00955,2017-03-10,B002,P014,5,124.94999999999999,Online
T00956,2017-12-26,B005,P028,3,26.97,Non-Member
T00957,2017-04-13,B002,P020,3,38.97,Online
T00958,2017-12-11,B002,P023,2,29.98,Online
T00959,2017-12-30,B001,P025,3,239.96999999999997,Online
T00960,2017-10-26,B005,P022,4,,Online
T00961,2017-08-05,B007,P001,5,94.94999999999999,Member
T00962,2017-01-13,B004,P005,1,,Member
T00963,2017-04-13,B003,P025,2,159.98,Online
T00964,2017-12-16,B003,P005,1,26.99,Online
T00965,2017-04-15,B007,P018,1,89.99,Online
T00966,2017-08-20,B001,P020,5,64.95,
T00967,2017-11-28,B005,P013,2,37.98,Online
T00968,2017-12-21,B006,P002,4,99.96,Online
T00969,2017-08-02,B007,P022,3,35.97,Member
T00970,2017-01-07,B006,P009,2,41.98,Online
T00971,2017-04-26,B006,P023,3,44.97,Non-Member
T00972,2017-04-10,B003,P015,2,51.98,Member
T00973,2017-04-06,B002,P024,5,69.95,Member
T00974,2017-07-13,B001,P014,3,74.97,Online
T00975,2017-03-08,B002,P019,3,44.97,Member
T00976,2017-06-19,B004,P023,2,29.98,Member
T00977,2017-03-20,B003,P020,1,12.99,Online
T00978,2017-09-09,B007,P019,5,74.95,Online
T00979,2017-02-07,B007,P023,3,44.97,Non-Member
T00980,2017-04-05,B005,P003,5,99.94999999999999,Non-Member
T00981,2017-08-01,B005,P018,4,359.96,Member
T00982,2017-06-28,B002,P029,2,37.98,Online
T00983,2017-06-19,B003,P010,2,43.98,Online
T00984,2017-10-15,B007,P025,1,79.99,Member
T00985,2017-12-09,B003,P015,2,51.98,Non-Member
T00986,2017-01-21,B006,P029,3,56.97,Online
T00987,2017-02-28,B004,P009,5,104.94999999999999,Online
T00988,2017-01-13,B005,P027,3,38.97,Online
T00989,2017-09-07,B001,P010,2,43.98,Online
T00990,2017-09-21,B001,P004,2,43.98,Member
T00991,2017-11-17,B001,P007,2,45.98,Online
T00992,2017-02-23,B002,P018,4,359.96,Member
T00993,2017-12-18,B002,P001,4,75.96,Online
T00994,2017-01-20,B001,P003,1,19.99,Non-Member
T00995,2017-05-09,B005,P003,5,99.94999999999999,Non-Member
T00996,2017-05-13,B004,P013,4,75.96,Online
T00997,2017-08-10,B003,P001,4,75.96,Member
T00998,2017-10-01,B001,P021,5,69.95,Member
T00999,2017-10-27,B001,P023,1,14.99,Online
T01000,2017-09-15,B001,P010,3,65.97,Member
T01001,2017-05-25,B007,P030,4,100.0,
T01002,2017-07-22,B007,P022,1,11.99,Online
T01003,2017-03-22,B005,P008,2,,Online
